mode,rung,loss,standardize,retrieval,alpha,cavity_loss,cavity_thr,alp_head,ensemble,held_out,seed,n_test,alp_mae,cavity_auc,cavity_f1,timika_mae,timika_pearson,timika_mae_ci_lo,timika_mae_ci_hi,conformal_cov,conformal_width,base_timika_mae,paper_timika_mae,cav_best_val_ce,verdict
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Ukraine,0,1316,12.68064785003662,,,24.135282050256578,0.7025500101760951,22.972182150057723,25.229685500614163,,,,,0.5189312696456909,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Ukraine,1,1316,12.394170761108398,,,24.512080362964543,0.7020835967456069,23.42712304593288,25.517706906570176,,,,,0.5561872720718384,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Ukraine,2,1316,12.934258460998535,,,23.60121169278687,0.7030256593866264,22.500542837543847,24.60893300036988,,,,,0.5343668460845947,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Ukraine,3,1316,11.334240913391112,,,23.99865430108637,0.6896446659120565,22.86282499094049,25.094004968015145,,,,,0.5185152292251587,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Ukraine,4,1316,12.545954704284668,,,22.364141091772307,0.70506801776201,21.30886927296552,23.37411297870511,,,,,0.5584496259689331,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Ukraine,0,1316,13.039457321166992,,,23.5191982680541,0.7112839334432215,22.333033991089845,24.60940671718433,0.8062310030395137,82.75956420898439,,,0.5189312696456909,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Ukraine,1,1316,12.212080001831056,,,24.039550819811847,0.705066354373777,22.953396257655783,25.008821426974244,0.7857142857142857,83.01710846424103,,,0.5561872720718384,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Ukraine,2,1316,12.133676528930664,,,22.728050783638896,0.7049583928975045,21.682477290748327,23.69273520045797,0.8161094224924013,82.15251541137695,,,0.5343668460845947,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Ukraine,3,1316,11.685733795166016,,,24.440387825690507,0.6953223147878713,23.33135355481261,25.544523750426738,0.7682370820668692,82.29331054687499,,,0.5185152292251587,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Ukraine,4,1316,13.01752471923828,,,23.71320320322521,0.7026012820587942,22.65647311284188,24.738119698772856,0.7993920972644377,83.19104385375977,,,0.5584496259689331,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,0,1316,12.000176429748535,,,23.46898417298917,0.6960816701466189,22.407929663317542,24.4703731662198,,,,,0.5189312696456909,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,1,1316,11.700702667236328,,,23.077104982235515,0.697737181738879,22.066516664853395,23.978708773885817,,,,,0.5561872720718384,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,2,1316,11.328813552856444,,,21.774097077172577,0.7011611551007831,20.799140061833032,22.70840860599896,,,,,0.5343668460845947,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,3,1316,11.687695503234863,,,23.912585037095205,0.6894458751219568,22.86839699579952,24.936394919689665,,,,,0.5185152292251587,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,4,1316,11.3076753616333,,,22.02419329600856,0.6932525589422355,21.05096560069448,22.9943165128078,,,,,0.5584496259689331,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,0,1316,12.305861473083496,,,24.10275866612113,0.690821553780498,22.9742256260344,25.12973692983117,,,,,0.5189312696456909,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,1,1316,11.82733154296875,,,23.27062170059848,0.6969348158285058,22.286453128617403,24.19087461156233,,,,,0.5561872720718384,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,2,1316,11.61867332458496,,,21.753907799177256,0.7025903347917157,20.746990034083822,22.706180306689355,,,,,0.5343668460845947,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,3,1316,11.881111145019531,,,24.108627400644647,0.6916992777905754,23.0182264255807,25.102274876019507,,,,,0.5185152292251587,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Ukraine,4,1316,11.43961238861084,,,22.294309758904497,0.6957998515451173,21.325536818988056,23.25262961315257,,,,,0.5584496259689331,NO-REFERENCE
